sbj rep speed density distance duration resp
4.000000 5.000000 20.000000 99.000000 250.000000 35.000000 1.666720
4.000000 1.000000 10.000000 99.000000 250.000000 70.000000 1.902668
4.000000 2.000000 10.000000 99.000000 250.000000 70.000000 2.311608
4.000000 3.000000 10.000000 99.000000 250.000000 70.000000 1.357024
4.000000 4.000000 10.000000 99.000000 250.000000 70.000000 1.527987
4.000000 5.000000 10.000000 99.000000 250.000000 70.000000 1.633085
4.000000 1.000000 20.000000 99.000000 250.000000 70.000000 0.962350
4.000000 2.000000 20.000000 99.000000 250.000000 70.000000 0.684563
4.000000 3.000000 20.000000 99.000000 250.000000 70.000000 1.023584
4.000000 4.000000 20.000000 99.000000 250.000000 70.000000 0.470034
4.000000 5.000000 20.000000 99.000000 250.000000 70.000000 1.008274
5.000000 1.000000 10.000000 1.000000 210.000000 35.000000 4.203710
5.000000 2.000000 10.000000 1.000000 210.000000 35.000000 2.515817
5.000000 3.000000 10.000000 1.000000 210.000000 35.000000 3.203011
5.000000 4.000000 10.000000 1.000000 210.000000 35.000000 4.043418
5.000000 5.000000 10.000000 1.000000 210.000000 35.000000 3.463976
5.000000 1.000000 20.000000 1.000000 210.000000 35.000000 1.069783
5.000000 2.000000 20.000000 1.000000 210.000000 35.000000 1.347012
5.000000 3.000000 20.000000 1.000000 210.000000 35.000000 1.748941
5.000000 4.000000 20.000000 1.000000 210.000000 35.000000 1.997932
5.000000 5.000000 20.000000 1.000000 210.000000 35.000000 1.383843
5.000000 1.000000 10.000000 1.000000 210.000000 70.000000 0.953988
5.000000 2.000000 10.000000 1.000000 210.000000 70.000000 1.073837
5.000000 3.000000 10.000000 1.000000 210.000000 70.000000 0.896305
5.000000 4.000000 10.000000 1.000000 210.000000 70.000000 0.670382
5.000000 5.000000 10.000000 1.000000 210.000000 70.000000 0.940182
5.000000 1.000000 20.000000 1.000000 210.000000 70.000000 0.137250
5.000000 2.000000 20.000000 1.000000 210.000000 70.000000 0.017691
5.000000 3.000000 20.000000 1.000000 210.000000 70.000000 0.119587
5.000000 4.000000 20.000000 1.000000 210.000000 70.000000 0.017818
5.000000 5.000000 20.000000 1.000000 210.000000 70.000000 0.133946
5.000000 1.000000 10.000000 1.000000 230.000000 35.000000 2.489705
5.000000 2.000000 10.000000 1.000000 230.000000 35.000000 3.589296
5.000000 3.000000 10.000000 1.000000 230.000000 35.000000 2.573487
5.000000 4.000000 10.000000 1.000000 230.000000 35.000000 4.096182
5.000000 5.000000 10.000000 1.000000 230.000000 35.000000 3.177411
5.000000 1.000000 20.000000 1.000000 230.000000 35.000000 1.580601
5.000000 2.000000 20.000000 1.000000 230.000000 35.000000 1.495799
5.000000 3.000000 20.000000 1.000000 230.000000 35.000000 1.229454
5.000000 4.000000 20.000000 1.000000 230.000000 35.000000 2.688085
5.000000 5.000000 20.000000 1.000000 230.000000 35.000000 1.640144
5.000000 1.000000 10.000000 1.000000 230.000000 70.000000 0.937090
5.000000 2.000000 10.000000 1.000000 230.000000 70.000000 1.011346
5.000000 3.000000 10.000000 1.000000 230.000000 70.000000 0.975120
5.000000 4.000000 10.000000 1.000000 230.000000 70.000000 1.987609
5.000000 5.000000 10.000000 1.000000 230.000000 70.000000 1.133899
5.000000 1.000000 20.000000 1.000000 230.000000 70.000000 0.343614
5.000000 2.000000 20.000000 1.000000 230.000000 70.000000 0.191047
5.000000 3.000000 20.000000 1.000000 230.000000 70.000000 0.249362
5.000000 4.000000 20.000000 1.000000 230.000000 70.000000 0.226274
5.000000 5.000000 20.000000 1.000000 230.000000 70.000000 0.091597
5.000000 1.000000 10.000000 1.000000 250.000000 35.000000 4.355175
5.000000 2.000000 10.000000 1.000000 250.000000 35.000000 3.732942
5.000000 3.000000 10.000000 1.000000 250.000000 35.000000 3.418439
5.000000 4.000000 10.000000 1.000000 250.000000 35.000000 5.330304
5.000000 5.000000 10.000000 1.000000 250.000000 35.000000 3.813451
5.000000 1.000000 20.000000 1.000000 250.000000 35.000000 2.164601
5.000000 2.000000 20.000000 1.000000 250.000000 35.000000 2.313477
5.000000 3.000000 20.000000 1.000000 250.000000 35.000000 2.600608
5.000000 4.000000 20.000000 1.000000 250.000000 35.000000 1.590271
5.000000 5.000000 20.000000 1.000000 250.000000 35.000000 3.366196
5.000000 1.000000 10.000000 1.000000 250.000000 70.000000 1.497306
5.000000 2.000000 10.000000 1.000000 250.000000 70.000000 1.462090
5.000000 3.000000 10.000000 1.000000 250.000000 70.000000 1.462187
5.000000 4.000000 10.000000 1.000000 250.000000 70.000000 1.403099
5.000000 5.000000 10.000000 1.000000 250.000000 70.000000 1.624606
5.000000 1.000000 20.000000 1.000000 250.000000 70.000000 0.514093
5.000000 2.000000 20.000000 1.000000 250.000000 70.000000 0.594259
5.000000 3.000000 20.000000 1.000000 250.000000 70.000000 0.516204
5.000000 4.000000 20.000000 1.000000 250.000000 70.000000 0.555606
5.000000 5.000000 20.000000 1.000000 250.000000 70.000000 0.620645
5.000000 1.000000 10.000000 10.000000 210.000000 35.000000 3.902701
5.000000 2.000000 10.000000 10.000000 210.000000 35.000000 2.571795
5.000000 3.000000 10.000000 10.000000 210.000000 35.000000 2.219370
5.000000 4.000000 10.000000 10.000000 210.000000 35.000000 2.501528
5.000000 5.000000 10.000000 10.000000 210.000000 35.000000 1.941223
5.000000 1.000000 20.000000 10.000000 210.000000 35.000000 1.357733
5.000000 2.000000 20.000000 10.000000 210.000000 35.000000 1.460166
5.000000 3.000000 20.000000 10.000000 210.000000 35.000000 1.723947
5.000000 4.000000 20.000000 10.000000 210.000000 35.000000 1.723124
5.000000 5.000000 20.000000 10.000000 210.000000 35.000000 1.063146
5.000000 1.000000 10.000000 10.000000 210.000000 70.000000 0.639834
5.000000 2.000000 10.000000 10.000000 210.000000 70.000000 0.865366
5.000000 3.000000 10.000000 10.000000 210.000000 70.000000 0.627965
5.000000 4.000000 10.000000 10.000000 210.000000 70.000000 0.737497
5.000000 5.000000 10.000000 10.000000 210.000000 70.000000 0.585113
5.000000 1.000000 20.000000 10.000000 210.000000 70.000000 0.017698
5.000000 2.000000 20.000000 10.000000 210.000000 70.000000 0.094105
5.000000 3.000000 20.000000 10.000000 210.000000 70.000000 0.610496
5.000000 4.000000 20.000000 10.000000 210.000000 70.000000 0.080652
5.000000 5.000000 20.000000 10.000000 210.000000 70.000000 0.110943
5.000000 1.000000 10.000000 10.000000 230.000000 35.000000 2.132536
5.000000 2.000000 10.000000 10.000000 230.000000 35.000000 3.102600
5.000000 3.000000 10.000000 10.000000 230.000000 35.000000 2.553192
5.000000 4.000000 10.000000 10.000000 230.000000 35.000000 2.130434
5.000000 5.000000 10.000000 10.000000 230.000000 35.000000 3.070057
5.000000 1.000000 20.000000 10.000000 230.000000 35.000000 1.061386
5.000000 2.000000 20.000000 10.000000 230.000000 35.000000 1.811176
5.000000 3.000000 20.000000 10.000000 230.000000 35.000000 1.435214
5.000000 4.000000 20.000000 10.000000 230.000000 35.000000 1.243264
5.000000 5.000000 20.000000 10.000000 230.000000 35.000000 1.583487
5.000000 1.000000 10.000000 10.000000 230.000000 70.000000 0.944507
5.000000 2.000000 10.000000 10.000000 230.000000 70.000000 0.901671
5.000000 3.000000 10.000000 10.000000 230.000000 70.000000 1.027434
5.000000 4.000000 10.000000 10.000000 230.000000 70.000000 1.220644
5.000000 5.000000 10.000000 10.000000 230.000000 70.000000 0.987039
5.000000 1.000000 20.000000 10.000000 230.000000 70.000000 0.167728
5.000000 2.000000 20.000000 10.000000 230.000000 70.000000 0.129593
5.000000 3.000000 20.000000 10.000000 230.000000 70.000000 0.172827
5.000000 4.000000 20.000000 10.000000 230.000000 70.000000 0.256249
5.000000 5.000000 20.000000 10.000000 230.000000 70.000000 0.174360
5.000000 1.000000 10.000000 10.000000 250.000000 35.000000 2.937777
5.000000 2.000000 10.000000 10.000000 250.000000 35.000000 3.064799
5.000000 3.000000 10.000000 10.000000 250.000000 35.000000 4.085650
5.000000 4.000000 10.000000 10.000000 250.000000 35.000000 3.423695
5.000000 5.000000 10.000000 10.000000 250.000000 35.000000 4.426359
5.000000 1.000000 20.000000 10.000000 250.000000 35.000000 1.678580
5.000000 2.000000 20.000000 10.000000 250.000000 35.000000 2.195858
5.000000 3.000000 20.000000 10.000000 250.000000 35.000000 2.137703
5.000000 4.000000 20.000000 10.000000 250.000000 35.000000 1.866178
5.000000 5.000000 20.000000 10.000000 250.000000 35.000000 1.559894
5.000000 1.000000 10.000000 10.000000 250.000000 70.000000 1.675956
5.000000 2.000000 10.000000 10.000000 250.000000 70.000000 1.391270
5.000000 3.000000 10.000000 10.000000 250.000000 70.000000 1.896195
5.000000 4.000000 10.000000 10.000000 250.000000 70.000000 1.104105
5.000000 5.000000 10.000000 10.000000 250.000000 70.000000 1.019646
5.000000 1.000000 20.000000 10.000000 250.000000 70.000000 0.167974
5.000000 2.000000 20.000000 10.000000 250.000000 70.000000 0.147896
5.000000 3.000000 20.000000 10.000000 250.000000 70.000000 0.864777
5.000000 4.000000 20.000000 10.000000 250.000000 70.000000 0.572974
5.000000 5.000000 20.000000 10.000000 250.000000 70.000000 0.231782
5.000000 1.000000 10.000000 20.000000 210.000000 35.000000 1.790335
5.000000 2.000000 10.000000 20.000000 210.000000 35.000000 2.852641
5.000000 3.000000 10.000000 20.000000 210.000000 35.000000 2.204189
5.000000 4.000000 10.000000 20.000000 210.000000 35.000000 2.643882
5.000000 5.000000 10.000000 20.000000 210.000000 35.000000 1.616948
5.000000 1.000000 20.000000 20.000000 210.000000 35.000000 1.482465
5.000000 2.000000 20.000000 20.000000 210.000000 35.000000 1.306647
5.000000 3.000000 20.000000 20.000000 210.000000 35.000000 1.080578
5.000000 4.000000 20.000000 20.000000 210.000000 35.000000 1.539714
5.000000 5.000000 20.000000 20.000000 210.000000 35.000000 1.784276
5.000000 1.000000 10.000000 20.000000 210.000000 70.000000 0.345447
5.000000 2.000000 10.000000 20.000000 210.000000 70.000000 0.746271
5.000000 3.000000 10.000000 20.000000 210.000000 70.000000 0.820564
5.000000 4.000000 10.000000 20.000000 210.000000 70.000000 0.385674
5.000000 5.000000 10.000000 20.000000 210.000000 70.000000 0.724050
5.000000 1.000000 20.000000 20.000000 210.000000 70.000000 0.017723
5.000000 2.000000 20.000000 20.000000 210.000000 70.000000 0.017558
5.000000 3.000000 20.000000 20.000000 210.000000 70.000000 0.140525
5.000000 4.000000 20.000000 20.000000 210.000000 70.000000 3.663083
5.000000 5.000000 20.000000 20.000000 210.000000 70.000000 0.017727
5.000000 1.000000 10.000000 20.000000 230.000000 35.000000 1.675375
5.000000 2.000000 10.000000 20.000000 230.000000 35.000000 2.067367
5.000000 3.000000 10.000000 20.000000 230.000000 35.000000 2.133958
5.000000 4.000000 10.000000 20.000000 230.000000 35.000000 3.166509
5.000000 5.000000 10.000000 20.000000 230.000000 35.000000 2.237718
5.000000 1.000000 20.000000 20.000000 230.000000 35.000000 2.157068
5.000000 2.000000 20.000000 20.000000 230.000000 35.000000 1.515282
5.000000 3.000000 20.000000 20.000000 230.000000 35.000000 1.383949
5.000000 4.000000 20.000000 20.000000 230.000000 35.000000 1.842429
5.000000 5.000000 20.000000 20.000000 230.000000 35.000000 2.461620
5.000000 1.000000 10.000000 20.000000 230.000000 70.000000 0.982981
5.000000 2.000000 10.000000 20.000000 230.000000 70.000000 0.853331
5.000000 3.000000 10.000000 20.000000 230.000000 70.000000 0.627154
5.000000 4.000000 10.000000 20.000000 230.000000 70.000000 0.862372
5.000000 5.000000 10.000000 20.000000 230.000000 70.000000 0.781469
5.000000 1.000000 20.000000 20.000000 230.000000 70.000000 0.076148
5.000000 2.000000 20.000000 20.000000 230.000000 70.000000 1.103120
5.000000 3.000000 20.000000 20.000000 230.000000 70.000000 0.092896
5.000000 4.000000 20.000000 20.000000 230.000000 70.000000 0.192711
5.000000 5.000000 20.000000 20.000000 230.000000 70.000000 0.182913
5.000000 1.000000 10.000000 20.000000 250.000000 35.000000 7.628576
5.000000 2.000000 10.000000 20.000000 250.000000 35.000000 2.285870
5.000000 3.000000 10.000000 20.000000 250.000000 35.000000 2.876423
5.000000 4.000000 10.000000 20.000000 250.000000 35.000000 3.766986
5.000000 5.000000 10.000000 20.000000 250.000000 35.000000 3.857550
5.000000 1.000000 20.000000 20.000000 250.000000 35.000000 2.437861
5.000000 2.000000 20.000000 20.000000 250.000000 35.000000 1.225065
5.000000 3.000000 20.000000 20.000000 250.000000 35.000000 1.387879
5.000000 4.000000 20.000000 20.000000 250.000000 35.000000 1.944103
5.000000 5.000000 20.000000 20.000000 250.000000 35.000000 1.701147
5.000000 1.000000 10.000000 20.000000 250.000000 70.000000 1.583486
5.000000 2.000000 10.000000 20.000000 250.000000 70.000000 1.366033
5.000000 3.000000 10.000000 20.000000 250.000000 70.000000 1.659742
5.000000 4.000000 10.000000 20.000000 250.000000 70.000000 0.995083
5.000000 5.000000 10.000000 20.000000 250.000000 70.000000 1.337333
5.000000 1.000000 20.000000 20.000000 250.000000 70.000000 0.191897
5.000000 2.000000 20.000000 20.000000 250.000000 70.000000 0.152192
5.000000 3.000000 20.000000 20.000000 250.000000 70.000000 0.157560
5.000000 4.000000 20.000000 20.000000 250.000000 70.000000 0.175526
5.000000 5.000000 20.000000 20.000000 250.000000 70.000000 0.295940
5.000000 1.000000 10.000000 99.000000 210.000000 35.000000 2.649619
5.000000 2.000000 10.000000 99.000000 210.000000 35.000000 2.549219
5.000000 3.000000 10.000000 99.000000 210.000000 35.000000 2.121572
5.000000 4.000000 10.000000 99.000000 210.000000 35.000000 3.610258
5.000000 5.000000 10.000000 99.000000 210.000000 35.000000 2.077743
5.000000 1.000000 20.000000 99.000000 210.000000 35.000000 0.896774
5.000000 2.000000 20.000000 99.000000 210.000000 35.000000 1.410236
5.000000 3.000000 20.000000 99.000000 210.000000 35.000000 1.186834
5.000000 4.000000 20.000000 99.000000 210.000000 35.000000 1.942662
5.000000 5.000000 20.000000 99.000000 210.000000 35.000000 1.684685
5.000000 1.000000 10.000000 99.000000 210.000000 70.000000 0.596593
5.000000 2.000000 10.000000 99.000000 210.000000 70.000000 1.157908
5.000000 3.000000 10.000000 99.000000 210.000000 70.000000 0.864092
5.000000 4.000000 10.000000 99.000000 210.000000 70.000000 0.852547
5.000000 5.000000 10.000000 99.000000 210.000000 70.000000 0.305480
5.000000 1.000000 20.000000 99.000000 210.000000 70.000000 0.245732
5.000000 2.000000 20.000000 99.000000 210.000000 70.000000 0.228935
5.000000 3.000000 20.000000 99.000000 210.000000 70.000000 0.262373
5.000000 4.000000 20.000000 99.000000 210.000000 70.000000 0.225305
5.000000 5.000000 20.000000 99.000000 210.000000 70.000000 0.212570
5.000000 1.000000 10.000000 99.000000 230.000000 35.000000 2.281421
5.000000 2.000000 10.000000 99.000000 230.000000 35.000000 1.938432
5.000000 3.000000 10.000000 99.000000 230.000000 35.000000 4.195893
5.000000 4.000000 10.000000 99.000000 230.000000 35.000000 3.300528
5.000000 5.000000 10.000000 99.000000 230.000000 35.000000 3.026563
5.000000 1.000000 20.000000 99.000000 230.000000 35.000000 2.721791
5.000000 2.000000 20.000000 99.000000 230.000000 35.000000 2.652845
5.000000 3.000000 20.000000 99.000000 230.000000 35.000000 2.319033
5.000000 4.000000 20.000000 99.000000 230.000000 35.000000 2.845325
5.000000 5.000000 20.000000 99.000000 230.000000 35.000000 2.069047
5.000000 1.000000 10.000000 99.000000 230.000000 70.000000 0.996106
5.000000 2.000000 10.000000 99.000000 230.000000 70.000000 1.714325
5.000000 3.000000 10.000000 99.000000 230.000000 70.000000 1.683991
5.000000 4.000000 10.000000 99.000000 230.000000 70.000000 1.288046
5.000000 5.000000 10.000000 99.000000 230.000000 70.000000 1.240688
5.000000 1.000000 20.000000 99.000000 230.000000 70.000000 0.525459
5.000000 2.000000 20.000000 99.000000 230.000000 70.000000 0.415033
5.000000 3.000000 20.000000 99.000000 230.000000 70.000000 0.398095
5.000000 4.000000 20.000000 99.000000 230.000000 70.000000 0.324628
5.000000 5.000000 20.000000 99.000000 230.000000 70.000000 0.329053
5.000000 1.000000 10.000000 99.000000 250.000000 35.000000 1.310449
5.000000 2.000000 10.000000 99.000000 250.000000 35.000000 3.109280
5.000000 3.000000 10.000000 99.000000 250.000000 35.000000 2.633914
5.000000 4.000000 10.000000 99.000000 250.000000 35.000000 0.974464
5.000000 5.000000 10.000000 99.000000 250.000000 35.000000 2.555952
5.000000 1.000000 20.000000 99.000000 250.000000 35.000000 2.197930
5.000000 2.000000 20.000000 99.000000 250.000000 35.000000 2.359844
5.000000 3.000000 20.000000 99.000000 250.000000 35.000000 2.547763
5.000000 4.000000 20.000000 99.000000 250.000000 35.000000 1.629486
5.000000 5.000000 20.000000 99.000000 250.000000 35.000000 4.098257
5.000000 1.000000 10.000000 99.000000 250.000000 70.000000 1.527574
5.000000 2.000000 10.000000 99.000000 250.000000 70.000000 1.729060
5.000000 3.000000 10.000000 99.000000 250.000000 70.000000 1.043444
5.000000 4.000000 10.000000 99.000000 250.000000 70.000000 1.465408
5.000000 5.000000 10.000000 99.000000 250.000000 70.000000 1.499128
5.000000 1.000000 20.000000 99.000000 250.000000 70.000000 1.081085
5.000000 2.000000 20.000000 99.000000 250.000000 70.000000 0.588983
5.000000 3.000000 20.000000 99.000000 250.000000 70.000000 0.822377
5.000000 4.000000 20.000000 99.000000 250.000000 70.000000 0.305587
5.000000 5.000000 20.000000 99.000000 250.000000 70.000000 0.771267
6.000000 1.000000 10.000000 1.000000 210.000000 35.000000 1.734572
6.000000 2.000000 10.000000 1.000000 210.000000 35.000000 3.707866
6.000000 3.000000 10.000000 1.000000 210.000000 35.000000 2.268950
6.000000 4.000000 10.000000 1.000000 210.000000 35.000000 3.338833
6.000000 5.000000 10.000000 1.000000 210.000000 35.000000 3.533089
6.000000 1.000000 20.000000 1.000000 210.000000 35.000000 1.454527
6.000000 2.000000 20.000000 1.000000 210.000000 35.000000 1.380121
6.000000 3.000000 20.000000 1.000000 210.000000 35.000000 1.493937
6.000000 4.000000 20.000000 1.000000 210.000000 35.000000 2.980226
6.000000 5.000000 20.000000 1.000000 210.000000 35.000000 1.700336
6.000000 1.000000 10.000000 1.000000 210.000000 70.000000 2.201980
6.000000 2.000000 10.000000 1.000000 210.000000 70.000000 2.083730
6.000000 3.000000 10.000000 1.000000 210.000000 70.000000 2.069327
6.000000 4.000000 10.000000 1.000000 210.000000 70.000000 1.922815
6.000000 5.000000 10.000000 1.000000 210.000000 70.000000 1.779610
6.000000 1.000000 20.000000 1.000000 210.000000 70.000000 0.866009
6.000000 2.000000 20.000000 1.000000 210.000000 70.000000 0.396733
6.000000 3.000000 20.000000 1.000000 210.000000 70.000000 0.360507
6.000000 4.000000 20.000000 1.000000 210.000000 70.000000 0.881635
6.000000 5.000000 20.000000 1.000000 210.000000 70.000000 0.360475
6.000000 1.000000 10.000000 1.000000 230.000000 35.000000 3.755694
6.000000 2.000000 10.000000 1.000000 230.000000 35.000000 2.337952
6.000000 3.000000 10.000000 1.000000 230.000000 35.000000 3.079356
6.000000 4.000000 10.000000 1.000000 230.000000 35.000000 2.696967
6.000000 5.000000 10.000000 1.000000 230.000000 35.000000 2.075712
6.000000 1.000000 20.000000 1.000000 230.000000 35.000000 1.958879
6.000000 2.000000 20.000000 1.000000 230.000000 35.000000 2.382190
6.000000 3.000000 20.000000 1.000000 230.000000 35.000000 2.011952
6.000000 4.000000 20.000000 1.000000 230.000000 35.000000 1.396667
6.000000 5.000000 20.000000 1.000000 230.000000 35.000000 1.913051
6.000000 1.000000 10.000000 1.000000 230.000000 70.000000 2.275393
6.000000 2.000000 10.000000 1.000000 230.000000 70.000000 2.731302
6.000000 3.000000 10.000000 1.000000 230.000000 70.000000 1.843526
6.000000 4.000000 10.000000 1.000000 230.000000 70.000000 2.770196
6.000000 5.000000 10.000000 1.000000 230.000000 70.000000 1.252226
6.000000 1.000000 20.000000 1.000000 230.000000 70.000000 1.403023
6.000000 2.000000 20.000000 1.000000 230.000000 70.000000 0.568412
6.000000 3.000000 20.000000 1.000000 230.000000 70.000000 1.095253
6.000000 4.000000 20.000000 1.000000 230.000000 70.000000 1.642274
6.000000 5.000000 20.000000 1.000000 230.000000 70.000000 1.652857
6.000000 1.000000 10.000000 1.000000 250.000000 35.000000 4.003575
6.000000 2.000000 10.000000 1.000000 250.000000 35.000000 3.226196
6.000000 3.000000 10.000000 1.000000 250.000000 35.000000 2.031539
6.000000 4.000000 10.000000 1.000000 250.000000 35.000000 2.722140
6.000000 5.000000 10.000000 1.000000 250.000000 35.000000 3.062414
6.000000 1.000000 20.000000 1.000000 250.000000 35.000000 1.593045
6.000000 2.000000 20.000000 1.000000 250.000000 35.000000 1.859544
6.000000 3.000000 20.000000 1.000000 250.000000 35.000000 3.386554
6.000000 4.000000 20.000000 1.000000 250.000000 35.000000 1.083512
6.000000 5.000000 20.000000 1.000000 250.000000 35.000000 1.947762
6.000000 1.000000 10.000000 1.000000 250.000000 70.000000 1.882885
6.000000 2.000000 10.000000 1.000000 250.000000 70.000000 3.265245
6.000000 3.000000 10.000000 1.000000 250.000000 70.000000 2.520402
6.000000 4.000000 10.000000 1.000000 250.000000 70.000000 0.932039
6.000000 5.000000 10.000000 1.000000 250.000000 70.000000 2.346941
6.000000 1.000000 20.000000 1.000000 250.000000 70.000000 2.315923
6.000000 2.000000 20.000000 1.000000 250.000000 70.000000 1.231688
6.000000 3.000000 20.000000 1.000000 250.000000 70.000000 1.304866
6.000000 4.000000 20.000000 1.000000 250.000000 70.000000 1.150466
6.000000 5.000000 20.000000 1.000000 250.000000 70.000000 2.170092
6.000000 1.000000 10.000000 10.000000 210.000000 35.000000 1.882438
6.000000 2.000000 10.000000 10.000000 210.000000 35.000000 2.210817
6.000000 3.000000 10.000000 10.000000 210.000000 35.000000 2.100405
6.000000 4.000000 10.000000 10.000000 210.000000 35.000000 3.072664
6.000000 5.000000 10.000000 10.000000 210.000000 35.000000 3.707399
6.000000 1.000000 20.000000 10.000000 210.000000 35.000000 0.510906
6.000000 2.000000 20.000000 10.000000 210.000000 35.000000 2.404100
6.000000 3.000000 20.000000 10.000000 210.000000 35.000000 1.298480
6.000000 4.000000 20.000000 10.000000 210.000000 35.000000 0.870163
6.000000 5.000000 20.000000 10.000000 210.000000 35.000000 1.857373
6.000000 1.000000 10.000000 10.000000 210.000000 70.000000 2.019001
6.000000 2.000000 10.000000 10.000000 210.000000 70.000000 1.677449
6.000000 3.000000 10.000000 10.000000 210.000000 70.000000 1.064209
6.000000 4.000000 10.000000 10.000000 210.000000 70.000000 2.002677
6.000000 5.000000 10.000000 10.000000 210.000000 70.000000 2.930474
6.000000 1.000000 20.000000 10.000000 210.000000 70.000000 0.915190
6.000000 2.000000 20.000000 10.000000 210.000000 70.000000 0.235222
6.000000 3.000000 20.000000 10.000000 210.000000 70.000000 0.744057
6.000000 4.000000 20.000000 10.000000 210.000000 70.000000 0.620679
6.000000 5.000000 20.000000 10.000000 210.000000 70.000000 0.773417
6.000000 1.000000 10.000000 10.000000 230.000000 35.000000 2.278706
6.000000 2.000000 10.000000 10.000000 230.000000 35.000000 3.046437
6.000000 3.000000 10.000000 10.000000 230.000000 35.000000 3.093771
6.000000 4.000000 10.000000 10.000000 230.000000 35.000000 2.734695
6.000000 5.000000 10.000000 10.000000 230.000000 35.000000 2.621025
6.000000 1.000000 20.000000 10.000000 230.000000 35.000000 2.284104
6.000000 2.000000 20.000000 10.000000 230.000000 35.000000 0.896065
6.000000 3.000000 20.000000 10.000000 230.000000 35.000000 1.266318
6.000000 4.000000 20.000000 10.000000 230.000000 35.000000 2.640909
6.000000 5.000000 20.000000 10.000000 230.000000 35.000000 2.376271
6.000000 1.000000 10.000000 10.000000 230.000000 70.000000 2.284219
6.000000 2.000000 10.000000 10.000000 230.000000 70.000000 1.590821
6.000000 3.000000 10.000000 10.000000 230.000000 70.000000 2.277425
6.000000 4.000000 10.000000 10.000000 230.000000 70.000000 2.127016
6.000000 5.000000 10.000000 10.000000 230.000000 70.000000 1.898399
6.000000 1.000000 20.000000 10.000000 230.000000 70.000000 1.524088
6.000000 2.000000 20.000000 10.000000 230.000000 70.000000 1.046590
6.000000 3.000000 20.000000 10.000000 230.000000 70.000000 1.269216
6.000000 4.000000 20.000000 10.000000 230.000000 70.000000 1.360304
6.000000 5.000000 20.000000 10.000000 230.000000 70.000000 0.647558
6.000000 1.000000 10.000000 10.000000 250.000000 35.000000 2.899240
6.000000 2.000000 10.000000 10.000000 250.000000 35.000000 3.392671
6.000000 3.000000 10.000000 10.000000 250.000000 35.000000 3.583153
6.000000 4.000000 10.000000 10.000000 250.000000 35.000000 2.921847
6.000000 5.000000 10.000000 10.000000 250.000000 35.000000 2.926154
6.000000 1.000000 20.000000 10.000000 250.000000 35.000000 1.975889
6.000000 2.000000 20.000000 10.000000 250.000000 35.000000 2.433482
6.000000 3.000000 20.000000 10.000000 250.000000 35.000000 0.745577
6.000000 4.000000 20.000000 10.000000 250.000000 35.000000 2.070933
6.000000 5.000000 20.000000 10.000000 250.000000 35.000000 1.674112
6.000000 1.000000 10.000000 10.000000 250.000000 70.000000 1.805027
6.000000 2.000000 10.000000 10.000000 250.000000 70.000000 2.326365
6.000000 3.000000 10.000000 10.000000 250.000000 70.000000 2.991544
6.000000 4.000000 10.000000 10.000000 250.000000 70.000000 2.388060
6.000000 5.000000 10.000000 10.000000 250.000000 70.000000 2.671516
6.000000 1.000000 20.000000 10.000000 250.000000 70.000000 1.601886
6.000000 2.000000 20.000000 10.000000 250.000000 70.000000 1.935659
6.000000 3.000000 20.000000 10.000000 250.000000 70.000000 1.069971
6.000000 4.000000 20.000000 10.000000 250.000000 70.000000 1.814760
6.000000 5.000000 20.000000 10.000000 250.000000 70.000000 0.797386
6.000000 1.000000 10.000000 20.000000 210.000000 35.000000 2.659616
6.000000 2.000000 10.000000 20.000000 210.000000 35.000000 2.959482
6.000000 3.000000 10.000000 20.000000 210.000000 35.000000 2.282100
6.000000 4.000000 10.000000 20.000000 210.000000 35.000000 2.147394
6.000000 5.000000 10.000000 20.000000 210.000000 35.000000 2.718847
6.000000 1.000000 20.000000 20.000000 210.000000 35.000000 1.264204
6.000000 2.000000 20.000000 20.000000 210.000000 35.000000 1.624357
6.000000 3.000000 20.000000 20.000000 210.000000 35.000000 1.170630
6.000000 4.000000 20.000000 20.000000 210.000000 35.000000 1.538909
6.000000 5.000000 20.000000 20.000000 210.000000 35.000000 1.302652
6.000000 1.000000 10.000000 20.000000 210.000000 70.000000 1.231260
6.000000 2.000000 10.000000 20.000000 210.000000 70.000000 1.851432
6.000000 3.000000 10.000000 20.000000 210.000000 70.000000 0.208425
6.000000 4.000000 10.000000 20.000000 210.000000 70.000000 1.799835
6.000000 5.000000 10.000000 20.000000 210.000000 70.000000 1.937478
6.000000 1.000000 20.000000 20.000000 210.000000 70.000000 0.130965
6.000000 2.000000 20.000000 20.000000 210.000000 70.000000 0.889607
6.000000 3.000000 20.000000 20.000000 210.000000 70.000000 0.647276
6.000000 4.000000 20.000000 20.000000 210.000000 70.000000 0.950870
6.000000 5.000000 20.000000 20.000000 210.000000 70.000000 2.124685
6.000000 1.000000 10.000000 20.000000 230.000000 35.000000 2.473593
6.000000 2.000000 10.000000 20.000000 230.000000 35.000000 3.351172
6.000000 3.000000 10.000000 20.000000 230.000000 35.000000 2.362270
6.000000 4.000000 10.000000 20.000000 230.000000 35.000000 1.033941
6.000000 5.000000 10.000000 20.000000 230.000000 35.000000 2.805508
6.000000 1.000000 20.000000 20.000000 230.000000 35.000000 2.338970
6.000000 2.000000 20.000000 20.000000 230.000000 35.000000 1.999400
6.000000 3.000000 20.000000 20.000000 230.000000 35.000000 1.215982
